"metabolite","estimate","std_err","wald_p","log_wald_p"
"c16_1_carnitine",-0.236441643439541,0.181425254317022,0.19249096621734,0.715589647527019
"c16_2_carnitine",-0.112669587672025,0.178018439759493,0.526792648394839,0.27836029442368
"c14_carnitine",-0.164112319095189,0.177375847348568,0.354849612718682,0.449955664421937
"c14_1_carnitine",-0.163132386400091,0.176589885300581,0.355594435163683,0.449045044092756
"c14_2_carnitine",-0.14615266516029,0.175579961840313,0.405183507596769,0.392348240274949
"c12_carnitine",-0.141704279406021,0.176298706221429,0.421527628927666,0.375173954378316
"c12_1_carnitine",-0.0562053210062545,0.176065964833058,0.749553043732829,0.125197627945347
"c10_carnitine",0.0577388342654656,0.173450352042488,0.739221902854518,0.131225173622458
"c9_carnitine",-0.181303749689683,0.176613849465148,0.304630267606619,0.516226948007602
"thyroxine",-0.257630497819834,0.174823757854238,0.140573591052503,0.852096260663587
"c8_carnitine",0.0475273749124479,0.174471364194251,0.785308412288944,0.104959750324195
"guanosine",-0.217550525969499,0.177753316715374,0.220993685790484,0.655620134756181
"c7_carnitine",-0.224359961264959,0.172437910538118,0.193222251239555,0.713942862216026
"uridine",-0.0247661556291255,0.176253680353066,0.888253685689675,0.0514629817881227
"c6_carnitine",-0.0690406125066603,0.177307663566211,0.696992751716029,0.156771738266553
"X_2_aminooctanoate",0.170699925975108,0.176811745569848,0.334327888681788,0.475827394285613
"uridine_monophosphate",-0.289511548693599,0.177563156205822,0.103002022998123,0.987154245505565
"cytidine",-0.0907318181124608,0.182893831982834,0.619830848649113,0.207726812955258
"cystamine",0.349386618767761,0.174262228566966,0.044968660360298,1.34709005009709
"c5_valeryl_carnitine",0.0276209124654614,0.171473114106161,0.872030285453904,0.0594684318367992
"isoleucine",0.149807631586399,0.174209543556904,0.389828836506474,0.409126038300925
"tryptophan",-0.0438225923146019,0.179979130293883,0.807628095169437,0.0927885815500647
"phenylalanine",-0.0316416694841567,0.17385618692556,0.855583432498629,0.0677376336892046
"c4_butyryl_carnitine",-0.213254771739757,0.173054524280613,0.217837727140351,0.66186690295506
"dmgv",-0.145379393746078,0.177645831239309,0.413147955426139,0.383894392125358
"c3_carnitine",0.0338094691864344,0.174589751074741,0.846449209750777,0.0723990961335923
"methionine",0.409495825104493,0.183554903812189,0.0256866022596645,1.59029333899833
"guanine",0.32740885779083,0.182108658081872,0.0721965974794842,1.14148326961464
"hydroxy_lysine",-0.0245498799412029,0.179980349343714,0.891502612810503,0.0498773796591024
"tyrosine",0.149129010811142,0.174208424340051,0.391976825379516,0.406739608763504
"betaine",0.0331129398027853,0.173068897340379,0.848268562929041,0.0714666277754579
"methyl_cysteine",0.0406360890288533,0.173526247765997,0.814846528017271,0.0889241805994209
"homocysteine",-0.0417125395666344,0.174906809038223,0.811505439259523,0.0907085648919949
"folate",-0.0606916877910847,0.177171845872705,0.731930771433309,0.135529994086845
"c4_methylmalonyl_carnitine",0.176145504504011,0.171780147930424,0.30516861024868,0.515460140104047
"valine",0.181818257922146,0.177940279024279,0.306878546867278,0.513033470977812
"taurine",0.00521446907455205,0.180185108179856,0.976912832903261,0.0101441853886641
"hydroxy_tyrosine",-0.0791672487356967,0.177738116109112,0.656019769478836,0.183083072749036
"leucine",0.387668732969391,0.179657753853606,0.0309419857665779,1.50945181798658
"acetyl_carnitine",-0.206946742574401,0.179631380151115,0.249295012429003,0.603286410209544
