"metabolite","estimate","std_err","wald_p","log_wald_p"
"X_pe341_1st",0.166019923242602,0.104959120065196,0.113704836419454,0.944221062263808
"X_ps364_ps160_204",0.149237377531975,0.103118667614015,0.147829942420964,0.830237592252618
"X_pc332_2nd",-0.110799455292314,0.102164998586532,0.278136598604709,0.555741860735694
"X_pc384_1st",-0.13665369231802,0.103814842159413,0.188066210698493,0.72568922584981
"X_pc321_2nd",-0.00967430932972107,0.104245161135377,0.92605971981268,0.0333610055979705
"X_pc361_1st",0.0360228020106058,0.102208133671782,0.724504145753048,0.139959125068555
"X_pe341_pe160_181",0.109210094125762,0.103856864968405,0.293008675486564,0.533119520737481
"X_pc332_3rd",-0.0283671939695359,0.104013281054943,0.78506334526334,0.105095299447858
"X_pc374_pc170_204",-0.200815842121859,0.102955942732725,0.0511162343831505,1.29144114715902
"X_pc384_pc180_224",-0.113160826058859,0.10444567356197,0.278612296296102,0.554999720303654
"X_pc361_pc180_181",-0.079019944800603,0.104878491621103,0.451183869273794,0.345646435643972
"X_pc361_3rd",-0.111787939024988,0.104967634737688,0.286887104215186,0.542288973169328
"tg5892nd_39",0.0425338781712066,0.102196569895139,0.677266052621781,0.169240692485361
"tg5682nd_28",-0.0306893777857103,0.101505749653143,0.76239191665348,0.117821717001681
"tg5881st_43",0.0570543399372894,0.101583070056245,0.574353107261402,0.240821025048742
"tg5641st_75",0.097565499378519,0.103214173484431,0.344519875242151,0.462785718722951
"tg5321st_76",0.0768490152830998,0.102379599420439,0.452876439806369,0.344020272225489
"tg5201st_84",-0.0274907933543918,0.102150256517048,0.787836463981421,0.103563922309008
"tg5001st_77",0.0173534163428302,0.102741133474899,0.865871938995256,0.0625463346573358
"tg5211st_78",-0.0192258629721881,0.102137373508678,0.850692172278266,0.0702275633770607
"tg5583rd_25",0.0667625374602467,0.103763781323461,0.519958828343323,0.284031043540592
"tg5312nd_83",0.0700488913560914,0.103216010687121,0.497351391123449,0.303336662971289
"tg5203rd_84",0.0512335053904076,0.103820820279348,0.621673420441727,0.206437700433442
"anandamide",0.0243467761710683,0.10204029305483,0.811416052036311,0.0907564050100054
"atorvastatin",0.209217070846405,0.138526113302865,0.130964899746702,0.882845085175612
"cotinine",-0.0907357654518912,0.108020711022019,0.400916856559289,0.396945683443214
"c26_carnitine",-0.0299122224829837,0.107605304448967,0.781026998562788,0.107333953159608
"c18_1_carnitine",-0.10177148143669,0.104167586139267,0.328570341578522,0.483371640749105
"c18_carnitine",-0.105867660235197,0.106071709667658,0.318242358199649,0.497242016053161
"c18_2_carnitine",-0.04560991839211,0.104553469165209,0.66266598825118,0.178705319274444
"c16_carnitine",-0.0425328482501095,0.104013249133838,0.682600132217436,0.165833631935936
"c16_1_carnitine",0.015905660106662,0.106085457333136,0.880817853318921,0.0551138912214639
"c16_2_carnitine",0.107659498699008,0.105380453823842,0.306957555404421,0.512921672496859
"c14_carnitine",0.0172404717654771,0.104479423000453,0.868933683979838,0.0610133671423664
"c14_1_carnitine",0.062941932789371,0.104049529048455,0.545230290852791,0.263420024472015
"c14_2_carnitine",0.0920772753665004,0.103704347383249,0.374603958292727,0.426427637917518
"c12_carnitine",0.0481638815175718,0.103654630722234,0.642176886715641,0.192345329651636
"c12_1_carnitine",0.0305662706266552,0.104332085690699,0.76954435377266,0.113766343936994
"c10_carnitine",0.0406881604858783,0.103480382318786,0.69417409521762,0.158531597109372
"c9_carnitine",-0.129037586026158,0.10400690982894,0.214730050441644,0.668107173878852
"thyroxine",-0.077140837780811,0.102379998773676,0.451164128569133,0.345665437800844
"c8_carnitine",0.0437039631303366,0.103535706213272,0.672941160832492,0.17202290701359
"guanosine",-0.0302375741610893,0.105866275371617,0.775168831960757,0.110603697747257
"c7_carnitine",-0.0996457886201527,0.101839526177242,0.327847419688639,0.484328230083163
"uridine",-0.0432306352623731,0.103747852977953,0.676905575836109,0.169471908498574
"c6_carnitine",0.0217784594056414,0.104647671560684,0.835141344682065,0.0782400155097393
"X_2_aminooctanoate",0.0713370316944446,0.102363719642571,0.485866872826664,0.313482710813577
"uridine_monophosphate",-0.157453863764848,0.102630916005291,0.124986418812525,0.903137175433713
"cytidine",0.0284495534533666,0.104186354362229,0.784803939692678,0.105238825477119
"cystamine",0.0727358961241964,0.101763842164504,0.474762382402215,0.323523699494943
"c5_valeryl_carnitine",-0.042602640749434,0.104286871265911,0.682896397870373,0.165645178084269
"isoleucine",0.0174181837190655,0.10456046923953,0.867696762971313,0.0616320227237367
"tryptophan",-0.105875644662693,0.104004554007359,0.308682485755348,0.510488011125582
"phenylalanine",-0.0164002659542729,0.102032995403626,0.872302180195149,0.0593330420655679
"c4_butyryl_carnitine",-0.0905574872137023,0.101879693969155,0.374074619156545,0.427041757544098
"dmgv",0.00586227796529895,0.103948377723625,0.955026303149868,0.0199846669968467
"c3_carnitine",-0.00778496845216142,0.103298892090117,0.939925480900644,0.0269065767370272
"methionine",0.126854222009193,0.103699869854452,0.221223065667757,0.655169593597054
"guanine",0.0905368472334984,0.10417765034718,0.384813167045793,0.414750076245717
"hydroxy_lysine",0.00457189994459477,0.103188538044104,0.964660268307641,0.0156256084977013
"tyrosine",0.0647213042573785,0.10129260804943,0.522852939566143,0.281620445962461
"betaine",0.0687516033410752,0.102141228927251,0.500881542972828,0.300264971370455
"methyl_cysteine",0.0759725595199405,0.102167594677069,0.457114143066147,0.339975341474696
"homocysteine",0.0833200318557766,0.102371966911541,0.415705106173262,0.381214640951443
"folate",-0.17260569352061,0.102700047047669,0.0928255066437283,1.03233267170617
"c4_methylmalonyl_carnitine",-0.0311941968432757,0.101738524752457,0.759139135484713,0.119678619051195
"valine",0.0123099286314852,0.103565174985666,0.905384957142283,0.0431667255292699
"taurine",-0.0416930598204096,0.102785750284814,0.685013939692281,0.164300590741385
"hydroxy_tyrosine",-0.0630574219664652,0.10221896848841,0.537310106445606,0.269774990564231
"leucine",0.0728791297687893,0.10669169627508,0.494555310140831,0.305785130668055
"acetyl_carnitine",-0.0846812448999658,0.102948634482907,0.410759269397908,0.386412627277102
"dimethylglycine",-0.101270400944395,0.104761127411501,0.333704437312783,0.476638018434678
"c3_malonyl_carnitine",0.129470851516246,0.105058362879759,0.217810628970724,0.6619209308672
"acetyl_glutamate",0.0619748723288456,0.104167319983809,0.551873522660118,0.258160441663031
"fad",0.0769638144085395,0.10301953905532,0.455015405729321,0.341973898925375
"acetyl_glutamine",-0.0534216593413088,0.102942661297352,0.603798554122129,0.219107931288961
"proline",-0.150357949141518,0.103870229119534,0.147741329503385,0.830497997142663
"glutathione__gsh_",0.0175725477650767,0.10192815477709,0.863122039625581,0.0639277936372986
"aspartic_acid__aspartate_",-0.059571449451554,0.102281808636558,0.560280663068748,0.251594366051897
"acetyl_neuraminic_acid",0.17488504203819,0.105540454602508,0.0975108382922529,1.01094710995359
"acetyl_lysine__epsilon_",-0.0609951219194123,0.103410923114379,0.555302960479652,0.255470011172582
"threonine",-0.119991705992853,0.10241337112957,0.241341214237536,0.617368506572275
"X_3_aminoisobutyric_acid_baiba",-0.061817760724434,0.102560318184574,0.546678069625683,0.26226834778685
"alanine",0.0760242032079045,0.102770249793099,0.459452229027797,0.337759637157391
"sarcosine",0.0355993026243085,0.102600993635609,0.728615058721783,0.137501857178385
"trimethyamine_n_oxide__tmao_",-0.0524563038718431,0.105806652669517,0.620053094117457,0.207571120993722
"creatinine",0.124473843004456,0.102378416745094,0.224053065259767,0.649649110147294
