"metabolite","estimate","std_err","wald_p","log_wald_p"
"methyl_histidine",-0.148182560893803,0.127831834084787,0.246374994014941,0.608403373262588
"asparagine",-0.144960339898506,0.127946246609014,0.257223304079259,0.589689687479746
"carnitine",0.040428285917129,0.126008391929812,0.748333127751944,0.125905028689285
"glutamine_unc",-0.107134856164843,0.126563622338996,0.397279381856252,0.400903973526088
"glutamine",-0.00753532974381571,0.126841700091952,0.95262765598475,0.0210768145237546
"serine",0.076077745192264,0.12794190049529,0.55209263603891,0.257988045558639
"beta_alanine",-0.139129601058048,0.133889315678401,0.298740124886508,0.52470644178667
"glycine",-0.0219540586730265,0.12994258919864,0.8658344070085,0.0625651599446405
"X_5_adenosyl_homocysteine__sah_",0.00634874944912116,0.128837082976874,0.960698273264266,0.0174129898879856
"histidine",0.0646189048028785,0.12767726033877,0.612778515030796,0.212696470149511
"cystine",0.115030165335062,0.130410763419211,0.37774416532226,0.422802235097252
"citicholine",0.155820002360171,0.128128038584841,0.223936442076125,0.649875226185428
"guanosine_monophosphate__gmp_",0.184948199920582,0.127146428098912,0.145777840192399,0.83630848845694
"citidine_monophosphate__cmp_",0.0859424210126807,0.126130219805348,0.495632018302358,0.304840645550869
"a_glycerophosphocholine",-0.036102638265526,0.125722374769501,0.773988587524761,0.111265442949616
"glutathione_disulfide__gssg_",0.0657982892490425,0.128067653543437,0.607407503855168,0.216519847151434
"anserine",-0.238435531608465,0.135188351305658,0.0777777209064924,1.10914478698228
"cystathione",0.00182555795747586,0.129188392406591,0.988725488356771,0.00492427002104328
"phosphoethanolamine",0.0733141747979927,0.125822320635535,0.560108605517324,0.251727754772828
"phosphocholine",-0.167510808333856,0.127986131591634,0.190595331644658,0.719887740978878
"choline",-0.26825147002022,0.130255628467944,0.0394537101646852,1.40391215016596
"acetyl_lysine__alpha_",-0.109464992070111,0.128215672593501,0.393239799613299,0.405342533877243
"adenosyl_methyonine__sam_",-0.196229715608377,0.130630632984076,0.133052622124466,0.875976562202671
"ornithine",0.0625051757397845,0.127134260400782,0.622968922597278,0.205533617997584
"citrulline",0.101068635766374,0.127184695531031,0.426811097516058,0.369764297009215
"monomethylarginine__nmma_",-0.209640390443996,0.129098927874361,0.104402705833392,0.981288245459398
"arginine",-0.0353116059855336,0.127935612280248,0.782539799397683,0.106493565322412
"glutamic_acid__glutamate_",-0.0168068755957351,0.126612299648099,0.894396765209433,0.0484697801801852
"lysine",-0.103293208319113,0.126571652571374,0.414451607218196,0.382526171856881
"adma_sdma",-0.213205440549483,0.131248404421702,0.104281476996379,0.981792826306598
"X_1_5_ag___1_deoxyglucose",-0.283480922612603,0.128200973776844,0.0270204087995543,1.56830808469787
"X_2_aminoadipic_acid__aaa_",-0.17696601675575,0.13051720777861,0.175136510593239,0.756623307392977
"X_2_deoxyuridine",-0.00265109989168728,0.12793511755696,0.983467242331684,0.00724010113510444
"X_2_hydroxybutyric_acid__ahb_",0.0815760049826613,0.125839842092949,0.516821585255914,0.286659356155059
"X_2_hydroxyglutaric_acid",-0.00743903817897367,0.127876141971038,0.953610208184447,0.0206291085534547
