"metabolite","apoe4","estimate","std_err","lower_ci","upper_ci"
"salicylic_acid",1,0.364038261392017,0.354949829083209,-0.331663403611073,1.05973992639511
"simvastatin",0,-0.0503156670707666,0.211649828858908,-0.465149331634226,0.364517997492693
"simvastatin",1,-0.21951263112611,0.335293895712862,-0.87668866672332,0.437663404471099
"succinic_acid",0,-0.354628141063533,0.208677795363837,-0.763636619976653,0.0543803378495871
"succinic_acid",1,0.346422502663295,0.365671853876624,-0.370294330934888,1.06313933626148
"taurocholic_acid",0,0.445429300128014,0.197040630868157,0.0592296636264272,0.831628936629601
"taurocholic_acid",1,-0.222461409757342,0.336159496784436,-0.881334023454836,0.436411203940152
"taurodeoxycholic_acid",0,0.510244121284931,0.201458799851765,0.115384873575471,0.905103368994391
"taurodeoxycholic_acid",1,0.0595579309289025,0.333581485050609,-0.594261779770292,0.713377641628097
"udp_glcnac",0,0.2285659903542,0.202801281308079,-0.168924521009635,0.626056501718034
"udp_glcnac",1,-0.227106972478692,0.348182274701573,-0.909544230893775,0.455330285936391
"udp_glucose____galactose",0,0.00929037080471631,0.193599497893639,-0.370164645066817,0.38874538667625
"udp_glucose____galactose",1,0.0943691998435086,0.354370468378899,-0.600196918179134,0.788935317866151
"uracil",0,-0.264873881492488,0.200585464702796,-0.658021392309969,0.128273629324993
"uracil",1,-0.29818388049793,0.351022875466891,-0.986188716413036,0.389820955417177
"uric_acid",0,0.0234659066911767,0.198820114373083,-0.366221517480067,0.41315333086242
"uric_acid",1,0.0116064782539216,0.335546725430667,-0.646065103590186,0.66927806009803
"warfarin",0,0.042359280090358,0.307280075033638,-0.559909666975572,0.644628227156288
"warfarin",1,0.51821839584954,0.421156840910983,-0.307249012335985,1.34368580403507
"xanthine",0,0.0753188725844448,0.19502913616974,-0.306938234308245,0.457575979477135
"xanthine",1,-0.608541881548708,0.336412996623501,-1.26791135493077,0.0508275918333539
"xanthosine",0,0.123505851821528,0.197592409592247,-0.263775270979277,0.510786974622332
"xanthosine",1,-0.139749447762371,0.353048837481047,-0.831725169225223,0.552226273700481
"xanthurenic_acid",0,0.17011723173397,0.192405783123205,-0.206998103187512,0.547232566655453
"xanthurenic_acid",1,-0.722710954527584,0.369872083943404,-1.44766023905666,0.00223833000148721
