"metabolite","estimate","std_err","wald_p","log_wald_p","joint_p","log_joint_p"
"indole_3_lactic_acid",0.404190083109327,0.40235549493964,0.315108949330154,0.501539262362305,0.257580677332848,0.589086719116839
"indole_3_propanoic_acid",-0.0723871010853358,0.385486100518294,0.851048054758633,0.0700459166166125,0.907615249627909,0.0420982157690171
"indoxyl_sulfate",0.499743751893677,0.415113287786081,0.228638601197504,0.640850445542537,0.000821927197181381,3.0851666487162
"inosine",-0.121583290887497,0.393245425461531,0.75718524461153,0.120797857790952,0.763171093335415,0.117378087783352
"keto_isocaproic_acid__kic_",-0.788908854321144,0.419078589667196,0.0597702932025108,1.22351461373433,0.0362341440395649,1.44088199357806
"kynurenic_acid",-0.162096027933044,0.388192460864156,0.67626435652826,0.169883502077876,0.70364837526882,0.152644310786332
"kynurenine",-0.134063501424236,0.385862602254654,0.728261957249163,0.137712376010699,0.586126101503848,0.232008938084882
"lactic_acid",0.106406347126564,0.38537976735857,0.782465295046554,0.106534915767484,0.631684714897895,0.199499631758177
"maleic_acid",-0.50739925532888,0.396866112571093,0.20106791931411,0.696657216207192,0.230843808709648,0.636681768846404
"malic_acid",0.322735619042966,0.397774662913525,0.417163049584931,0.379694166381769,0.48045346904454,0.318348666508903
"malonic_acid",-0.0224050692226488,0.401049484688744,0.955448479685225,0.0197927262873162,0.966046530636435,0.0150019548350599
"orotic_acid",-0.0823015821653456,0.387993356690855,0.832012549678824,0.0798701229699032,0.977635932190032,0.00982284467816503
"oxalic_acid",0.31968914745225,0.392126359258169,0.414917352997151,0.382038401388645,0.420966524903226,0.37575243772211
"oxaloacetic_acid",0.303072108667773,0.420489778125887,0.471057341617892,0.326926223163148,0.618499217700071,0.208660845345705
"pantothenic_acid",-0.554291590378573,0.406799506646413,0.173019009594583,0.761906178325056,0.287399182911176,0.541514470918815
"phosphocreatine__pcr_",0.0269157516211072,0.390672270446354,0.945072412932389,0.0245349138906247,0.445445813788791,0.351205118122698
"pseudouridine",-0.0156015256176019,0.413102240383216,0.969873661705035,0.0132848343913097,0.578842834796776,0.237439338251788
"pyroglutamic_acid",0.311868964917552,0.398785382163772,0.434186874275732,0.362323309660464,0.728919202544122,0.137320608628455
"pyruvic_acid",0.131172362425189,0.38874392833758,0.735795683509017,0.133242764253891,0.237416091247153,0.624489849395677
"salicylic_acid",0.246801322421181,0.407574595172572,0.544822533498738,0.263744938592,0.500379824509888,0.300700209531513
"simvastatin",-0.169196964055344,0.39229076952024,0.666246626923021,0.176364976708227,0.787375475705513,0.10381811625602
"succinic_acid",0.701050643726828,0.418785394211762,0.0941287720346028,1.02627760690291,0.147656261834559,0.830748130666186
"taurocholic_acid",-0.667890709885356,0.388525616576629,0.0856072602389752,1.06748940181799,0.0617825366386289,1.20913426460784
"taurodeoxycholic_acid",-0.450686190356029,0.388405189178436,0.245906095010135,0.609230706737233,0.0399492936620314,1.39849089498313
"udp_glcnac",-0.455672962832892,0.401840713579088,0.256809586614046,0.590388768236089,0.426360490141071,0.370223047200827
"udp_glucose____galactose",0.0850788290387923,0.403558361060845,0.833026464277853,0.0793412013455859,0.964070385842955,0.0158912575211366
"uracil",-0.0333099990054415,0.402630916281324,0.934065552092861,0.0296226442054327,0.294609896834393,0.530752667987716
"uric_acid",-0.0118594284372551,0.390378120175189,0.975764524001733,0.0106549756379373,0.992456904040289,0.00328834274505241
"warfarin",0.475859115759182,0.522802008716011,0.362712276265823,0.440437745152182,0.464148539026796,0.333343012211852
"xanthine",-0.683860754133153,0.389573698415623,0.079189558980228,1.10133207568565,0.181278977229446,0.741652557750211
"xanthosine",-0.263255299583899,0.404408275488043,0.515069612809872,0.288134071121696,0.760379234514631,0.118969751957635
"xanthurenic_acid",-0.892828186261554,0.416880495522411,0.0322185522705274,1.49189397835029,0.100232538179552,0.998991271902841
