"metabolite","estimate","std_err","wald_p","log_wald_p","joint_p","log_joint_p"
"X_pe341_pe160_181",0.499443776049076,0.441338331125778,0.257778509605323,0.588753291594149,0.29059251196492,0.536715580864613
"X_pc332_3rd",-0.489301099931204,0.404302112476751,0.226188225866847,0.645530005839141,0.469959728902784,0.327939355393267
"X_pc374_pc170_204",-0.439917986080576,0.418512749353205,0.293191557817853,0.532848538962378,0.0646329930893911,1.18954573186771
"X_pc384_pc180_224",-0.198978647608323,0.420816140154814,0.636327429143431,0.196319355926295,0.304939274338151,0.515786637524102
"X_pc361_pc180_181",-0.231244678865932,0.39544845231094,0.558705291253827,0.252817215606977,0.83207739844946,0.0798362744831778
"X_pc361_3rd",-0.247443201707506,0.403771594837193,0.539988989248005,0.267615095654042,0.261912483729497,0.581843800980553
"tg5892nd_39",-0.143491088238393,0.388364104566232,0.711773203840911,0.147658365929087,0.825562069490038,0.083250268950383
"tg5682nd_28",-0.628277021820057,0.397341071195106,0.113831556005571,0.943737327577652,0.220318903541296,0.656948238430423
"tg5881st_43",-0.504228980681899,0.408856939758533,0.217476886986574,0.662586892215431,0.466094979380958,0.331525575116951
"tg5641st_75",0.135163801486957,0.419057792653449,0.747042011222495,0.126654974183167,0.833093716671431,0.0793061410374813
"tg5321st_76",0.207037233006513,0.406817230793644,0.610808631500279,0.214094834440674,0.873695336958615,0.058639982176011
"tg5201st_84",0.222848277800895,0.404390724556891,0.581584535038446,0.235387150355282,0.683152023262709,0.165482641095236
"tg5001st_77",0.103056574411367,0.412921713284605,0.80291296628904,0.0953315285805382,0.967854498044099,0.0141899272434534
"tg5211st_78",0.292687628194894,0.409079852594797,0.474313740170737,0.323934294294156,0.684883886291488,0.164383051598561
"tg5583rd_25",0.267065186860481,0.403844220037523,0.508415171850503,0.29378149794368,0.667435289372285,0.175590834578919
"tg5312nd_83",0.212009556953297,0.411008424345415,0.60597470872547,0.217545501395066,0.749168370752165,0.125420566451321
"tg5203rd_84",0.114672019938843,0.405050242750473,0.777095836088755,0.109525418112949,0.884344072243113,0.0533787309104113
