RSID	#STUDY	PVALUE_FE	BETA_FE	STD_FE	PVALUE_RE	BETA_RE	STD_RE	PVALUE_RE2	STAT1_RE2	STAT2_RE2	PVALUE_BE	I_SQUARE	Q	PVALUE_Q	TAU_SQUARE	PVALUES_OF_STUDIES(Tab_delimitered)	MVALUES_OF_STUDIES(Tab_delimitered)
tg525tg160_182_183_30	2	0.279806	-0.244586	0.226310	0.479428	-0.205581	0.290688	0.308902	1.16803	0.00000	NA	33.4109	1.50175	0.220403	0.0605020	0.672281	0.114511	NA	NA	
tg525tg161_182_182_26	2	0.360910	-0.207370	0.226974	0.507119	-0.180188	0.271641	0.393996	0.834723	0.00000	NA	24.8926	1.33143	0.248552	0.0400849	0.650217	0.161457	NA	NA	
tg526_17	2	0.649056	-0.103686	0.227844	0.918044	-0.0356626	0.346582	0.682384	0.207092	0.00000	NA	51.3593	2.05589	0.151619	0.127648	0.349822	0.238595	NA	NA	
tg526tg161_182_183_18	2	0.555470	-0.134583	0.228268	0.794040	-0.0823726	0.315521	0.591337	0.347609	0.00000	NA	41.5592	1.71113	0.190838	0.0872277	0.445185	0.224423	NA	NA	
tg526tg182_182_183_16	2	0.516507	-0.144850	0.223279	0.516507	-0.144850	0.223279	0.552496	0.420863	0.00000	NA	0.00000	0.964550	0.326043	0.00000	0.664446	0.273873	NA	NA	
tg5312nd_83	2	0.683100	-0.0953325	0.233523	0.683100	-0.0953325	0.233523	0.715837	0.166657	2.22045E-16	NA	0.00000	0.825728	0.363511	0.00000	0.605975	0.394083	NA	NA	
tg531tg170_180_181_83	2	0.615993	-0.115413	0.230119	0.751568	-0.0872397	0.275575	0.650822	0.251539	0.00000	NA	24.6759	1.32760	0.249233	0.0411287	0.492255	0.292617	NA	NA	
tg5321st_76	2	0.467618	-0.163512	0.225111	0.561799	-0.146564	0.252622	0.503379	0.527599	0.00000	NA	16.3732	1.19579	0.274165	0.0233517	0.610809	0.226233	NA	NA	
tg532tg160_181_191_76	2	0.553115	-0.136000	0.229305	0.675320	-0.112182	0.267828	0.589009	0.351766	0.00000	NA	21.5655	1.27495	0.258840	0.0341753	0.538414	0.263891	NA	NA	
tg533tg160_182_191_65	2	0.482451	-0.160706	0.228807	0.771255	-0.0979930	0.337055	0.518275	0.493317	0.00000	NA	48.2941	1.93402	0.164320	0.114084	0.445731	0.174267	NA	NA	
tg533tg170_181_182_66	2	0.526525	-0.143736	0.226957	0.596870	-0.131129	0.247923	0.562353	0.401093	0.00000	NA	12.9460	1.14871	0.283819	0.0177757	0.594296	0.260496	NA	NA	
tg542tg160_181_201_80	2	0.380889	-0.201093	0.229490	0.380889	-0.201093	0.229490	0.414697	0.767832	0.00000	NA	0.00000	0.682111	0.408861	0.00000	0.859687	0.233618	NA	NA	
tg543tg180_181_182_73	2	0.413964	-0.183518	0.224641	0.413964	-0.183518	0.224641	0.448750	0.667387	0.00000	NA	0.00000	0.970759	0.324491	0.00000	0.725743	0.218364	NA	NA	
